@MG_2016	RT @bougeottee_: .@Yale #WrongMoveYale https://t.co/lUGfmtEnL9	http://twitter.com/MG_2016/status/725837541530828800	April 28, 2016 at 08:02PM
@bougeottee_	When Salovey said he cares about students of color and values the work we did last semester #WrongMoveYale https://t.co/89tW5dgmt3	http://twitter.com/bougeottee_/status/725837638553468928	April 28, 2016 at 08:02PM
@DrewSwellington	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/DrewSwellington/status/725837673131298816	April 28, 2016 at 08:02PM
@danidobosz	RT @TylerBlackmon: .@Yale is no better than white supremacists who used the *same* argument to keep Confederate Flag. #WrongMoveYale https://t.co/gI4zc20784	http://twitter.com/danidobosz/status/725837708703182848	April 28, 2016 at 08:02PM
@alpacalypses	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/alpacalypses/status/725837773102546944	April 28, 2016 at 08:03PM
@jasarisky	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/jasarisky/status/725837812713431041	April 28, 2016 at 08:03PM
@bougeottee_	RT @alinaaks88: so grateful to have been around all of you and your words. We're building the world we want and it's beautiful #wrongmoveyale #weareloved	http://twitter.com/bougeottee_/status/725837931311673344	April 28, 2016 at 08:03PM
@PreachySnow	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/PreachySnow/status/725837971488923648	April 28, 2016 at 08:03PM
@PreachySnow	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/PreachySnow/status/725838046801846272	April 28, 2016 at 08:04PM
@PreachySnow	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/PreachySnow/status/725838209649905667	April 28, 2016 at 08:04PM
@PreachySnow	RT @bougeottee_: Tape over our mouths because the administration never listens anyway #wrongmoveyale https://t.co/h9T3r93xqY	http://twitter.com/PreachySnow/status/725838272451239937	April 28, 2016 at 08:05PM
@0l02l543560	강남풀싸롱 #강남야구장01021543560 #강남풀사롱01021543560 강남야구장 #강남풀살롱01021543560  #선릉야구장01021543560 #강남풀싸롱01021543560 #WrongMoveYale	http://twitter.com/0l02l543560/status/725838362515369986	April 28, 2016 at 08:05PM
@TaiylarStarrxo	RT @MyPWI: The importance of Black colleges becomes more evident each day. We need our own institutions. We are not safe at PWIs. #WrongMoveYale #MyPWI	http://twitter.com/TaiylarStarrxo/status/725838401216368641	April 28, 2016 at 08:05PM
@TylerBlackmon	Former Virginia Gov. McDonnell used @Yale's "history" argument to justify Confederate Heritage Month #WrongMoveYale https://t.co/DufmWL3wP1	http://twitter.com/TylerBlackmon/status/725838520863043585	April 28, 2016 at 08:06PM
@nihilist_toast	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/nihilist_toast/status/725838540752429056	April 28, 2016 at 08:06PM
@nihilist_toast	RT @TylerBlackmon: .@Yale is no better than white supremacists who used the *same* argument to keep Confederate Flag. #WrongMoveYale https://t.co/gI4zc20784	http://twitter.com/nihilist_toast/status/725838634335789057	April 28, 2016 at 08:06PM
@danidobosz	I refuse to take back my claims that Yale is selling itself and its students to the highest bidder, women and POCs be damned #WrongMoveYale	http://twitter.com/danidobosz/status/725838639247310848	April 28, 2016 at 08:06PM
@YungNisa_4	RT @MG_2016: The only recognition Calhoun deserves now is a plaque that essentially says, "we fucked up, ain't no mo Calhoun, bih." #WrongMoveYale	http://twitter.com/YungNisa_4/status/725838719475961856	April 28, 2016 at 08:06PM
@BaelockHolmes	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/BaelockHolmes/status/725838726857920512	April 28, 2016 at 08:06PM
@styledbyfall	RT @MyPWI: Despite waves of protests and student advocacy, @Yale has refused to remove racist's name  from residential college. #WrongMoveYale #MyPWI	http://twitter.com/styledbyfall/status/725839263644958720	April 28, 2016 at 08:09PM
@asknauf	Hey @nickdefiesta, how are you feeling about the #WrongMoveYale discussion? Grister @aurabogado’s been tweeting it up about the BS decision	http://twitter.com/asknauf/status/725839343634378752	April 28, 2016 at 08:09PM
@bethany_moriah	RT @bougeottee_: Yet keeps Calhoun 🤔 #WrongMoveYale  https://t.co/ZBvVRi6u6C	http://twitter.com/bethany_moriah/status/725839427826765828	April 28, 2016 at 08:09PM
@nettieninja	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/nettieninja/status/725839456121532416	April 28, 2016 at 08:09PM
@bethany_moriah	RT @bougeottee_: @Yale acts as if there aren't notable black, native, Latinx, Asian American and female alum to name colleges after. #WrongMoveYale	http://twitter.com/bethany_moriah/status/725839459820949504	April 28, 2016 at 08:09PM
@bethany_moriah	RT @jaynicholex: The best way to confront the history of slavery is by refusing to continue to honor a slave owner #WrongMoveYale https://t.co/Ne3BM1odOW	http://twitter.com/bethany_moriah/status/725839630164189185	April 28, 2016 at 08:10PM
@mariscalf	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/mariscalf/status/725839682257453057	April 28, 2016 at 08:10PM
@JaiSayWhat	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/JaiSayWhat/status/725839821990551553	April 28, 2016 at 08:11PM
@Nar_olepsy	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/Nar_olepsy/status/725840067302846464	April 28, 2016 at 08:12PM
@Nar_olepsy	RT @shargaretmultz: "I think we want people to be philanthropically inclined towards Yale" - President Salovey lets slip the real truth #WrongMoveYale	http://twitter.com/Nar_olepsy/status/725840258634371072	April 28, 2016 at 08:12PM
@klazc	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/klazc/status/725840531096518656	April 28, 2016 at 08:14PM
@jwoah5	RT @bougeottee_: Me @ Salovey telling students of color he hears us and cares about us #WrongMoveYale https://t.co/w491AnwKs4	http://twitter.com/jwoah5/status/725840574478213121	April 28, 2016 at 08:14PM
@ajbook21	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/ajbook21/status/725840857342070784	April 28, 2016 at 08:15PM
@falxsm	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/falxsm/status/725840866775027712	April 28, 2016 at 08:15PM
@bcarlson518	RT @EricWStern: Check out @DOWNatYale to see what's been going down at @Yale. #wrongmoveyale https://t.co/fqZbfWF5RA	http://twitter.com/bcarlson518/status/725840869165785088	April 28, 2016 at 08:15PM
@journotari	RT @bougeottee_: When Salovey said he cares about students of color and values the work we did last semester #WrongMoveYale https://t.co/89tW5dgmt3	http://twitter.com/journotari/status/725840926254440448	April 28, 2016 at 08:15PM
@butleriano	RT @aurabogado: CREDIT: Joel Garcia #wrongmoveyale https://t.co/kvwpXARRdD	http://twitter.com/butleriano/status/725841148187549698	April 28, 2016 at 08:16PM
@bcarlson518	RT @DOWNatYale: "Tenure the faculty of color.  Give departmental status to ER&amp;M and ethnic studies. There is more to be done"  Juliana Sims #WrongMoveYale	http://twitter.com/bcarlson518/status/725841162154729472	April 28, 2016 at 08:16PM
@arabysmyth	RT @bougeottee_: President of Salovey "I know he owned slaves BUT..."   THERE IS NO BUT! Are you serious??? #WrongMoveYale	http://twitter.com/arabysmyth/status/725841253359869952	April 28, 2016 at 08:16PM
@arabysmyth	RT @bougeottee_: #WrongMoveYale #yale2016speaks https://t.co/hUfpypnwvr	http://twitter.com/arabysmyth/status/725841297345503232	April 28, 2016 at 08:17PM
@WillemsChris	RT @JenQLu: "We all want to treat slavery like it's a history thing. But it's not." --student #WrongMoveYale	http://twitter.com/WillemsChris/status/725841445609988096	April 28, 2016 at 08:17PM
@WillemsChris	RT @seythename: instead of struggling to find a white man who didn't own slaves, how about we stop naming these colleges after white men #WrongMoveYale	http://twitter.com/WillemsChris/status/725841480871477253	April 28, 2016 at 08:17PM
@maddawg_97	RT @DOWNatYale: Instead of Benjamin Franklin College, Aretha Franklin College https://t.co/ca4qLTz6hI #WrongMoveYale	http://twitter.com/maddawg_97/status/725841667203424256	April 28, 2016 at 08:18PM
@bougeottee_	Thank you so much my love #WrongMoveYale  https://t.co/XyXAMDrBmy	http://twitter.com/bougeottee_/status/725841675113926656	April 28, 2016 at 08:18PM
@WillemsChris	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/WillemsChris/status/725841677399801857	April 28, 2016 at 08:18PM
@elanamariee	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/elanamariee/status/725841826779942912	April 28, 2016 at 08:19PM
@shiwolae	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/shiwolae/status/725841896782753793	April 28, 2016 at 08:19PM
@MissAmethyst116	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/MissAmethyst116/status/725842006174404609	April 28, 2016 at 08:19PM
@dejachappell	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/dejachappell/status/725842366079315968	April 28, 2016 at 08:21PM
@dejachappell	RT @fiolow: the moment when Salovey asked incredulously if we thought that no buildings on campus should be named after slave owners #wrongmoveyale	http://twitter.com/dejachappell/status/725842387625496576	April 28, 2016 at 08:21PM
@AdrianneOWNS	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/AdrianneOWNS/status/725842416754933760	April 28, 2016 at 08:21PM
@unfxckwittable	RT @bougeottee_: When Salovey said he cares about students of color and values the work we did last semester #WrongMoveYale https://t.co/89tW5dgmt3	http://twitter.com/unfxckwittable/status/725842459020939264	April 28, 2016 at 08:21PM
@dejachappell	RT @BSAatYale: We demand R-E-S-P-E-C-T! #WrongMoveYale https://t.co/lAUeiJNsYy	http://twitter.com/dejachappell/status/725842630907715584	April 28, 2016 at 08:22PM
@dejachappell	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/dejachappell/status/725842654811033600	April 28, 2016 at 08:22PM
@polrbearsrock	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/polrbearsrock/status/725842683340722177	April 28, 2016 at 08:22PM
@triplingual	RT @bougeottee_: .@Yale "keeping Calhoun will allow us to educate the student body about the legacy of slavery" #WrongMoveYale # https://t.co/KJbnTsDA75	http://twitter.com/triplingual/status/725843053706141696	April 28, 2016 at 08:24PM
@dejachappell	RT @seythename: instead of struggling to find a white man who didn't own slaves, how about we stop naming these colleges after white men #WrongMoveYale	http://twitter.com/dejachappell/status/725843066876268544	April 28, 2016 at 08:24PM
@triplingual	RT @IndRule4080: C'mon Yale. Y'all can't let go of that slaver, huh? If Calhoun saw the place now he'd burn it to the ground. Think about it. #WrongMoveYale	http://twitter.com/triplingual/status/725843224582053889	April 28, 2016 at 08:24PM
@tell_me_mas	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/tell_me_mas/status/725843408548409344	April 28, 2016 at 08:25PM
@triplingual	RT @JenQLu: "We all want to treat slavery like it's a history thing. But it's not." --student #WrongMoveYale	http://twitter.com/triplingual/status/725843436377673728	April 28, 2016 at 08:25PM
@thurs_x	RT @JenQLu: "We all want to treat slavery like it's a history thing. But it's not." --student #WrongMoveYale	http://twitter.com/thurs_x/status/725843449736482816	April 28, 2016 at 08:25PM
@owl_lexis	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/owl_lexis/status/725843535228870656	April 28, 2016 at 08:25PM
@JonEndean	RT @LeahLibresco: Yale is both a school and a business. Franklin College choice signals Yale is bad at balancing these roles. #WrongMoveYale	http://twitter.com/JonEndean/status/725843650702413824	April 28, 2016 at 08:26PM
@mollyhc	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/mollyhc/status/725843653134938113	April 28, 2016 at 08:26PM
@Atlgreekpicnic	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/Atlgreekpicnic/status/725843704087457792	April 28, 2016 at 08:26PM
@jerydiaz	RT @DOWNatYale: Instead of Benjamin Franklin College, Aretha Franklin College https://t.co/ca4qLTz6hI #WrongMoveYale	http://twitter.com/jerydiaz/status/725843787688382464	April 28, 2016 at 08:26PM
@ashejandro	RT @fiolow: the moment when Salovey asked incredulously if we thought that no buildings on campus should be named after slave owners #wrongmoveyale	http://twitter.com/ashejandro/status/725843904965267456	April 28, 2016 at 08:27PM
@ashejandro	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/ashejandro/status/725843916650586115	April 28, 2016 at 08:27PM
@ElisiaCC	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/ElisiaCC/status/725844059714150400	April 28, 2016 at 08:28PM
@ElisiaCC	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/ElisiaCC/status/725844125971533825	April 28, 2016 at 08:28PM
@GlennF	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/GlennF/status/725844181315264513	April 28, 2016 at 08:28PM
@ElisiaCC	RT @seythename: instead of struggling to find a white man who didn't own slaves, how about we stop naming these colleges after white men #WrongMoveYale	http://twitter.com/ElisiaCC/status/725844181948702720	April 28, 2016 at 08:28PM
@ElisiaCC	RT @DOWNatYale: "Thank you for taking an active part in my daily oppression." Yonas Takele CC'17 #Yale2017Speaks #WrongMoveYale	http://twitter.com/ElisiaCC/status/725844201250918400	April 28, 2016 at 08:28PM
@tedoex	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/tedoex/status/725844219294707713	April 28, 2016 at 08:28PM
@kyletalksalot	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/kyletalksalot/status/725844228685848576	April 28, 2016 at 08:28PM
@dejachappell	RT @MG_2016: My Yale champions cultivating student leadership and entrepreneurship but wont be a beacon of light in the Ivy League... #wrongmoveyale	http://twitter.com/dejachappell/status/725844512539566085	April 28, 2016 at 08:29PM
@ElisiaCC	RT @hadamsss: If we name colleges in order to "confront our mistakes and history," I'm just wondering why we didn't go with George W. Bush #wrongmoveyale	http://twitter.com/ElisiaCC/status/725844523184734208	April 28, 2016 at 08:29PM
@AriaGoles	RT @TylerBlackmon: .@Yale is no better than white supremacists who used the *same* argument to keep Confederate Flag. #WrongMoveYale https://t.co/gI4zc20784	http://twitter.com/AriaGoles/status/725844627782307840	April 28, 2016 at 08:30PM
@NothingWest	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/NothingWest/status/725844776055103488	April 28, 2016 at 08:30PM
@dizzyizzy09	RT @bougeottee_: That awkward moment when yale announces to keep the name Calhoun College, and then wants to "discuss" it #wrongmoveyale #yale2016speaks	http://twitter.com/dizzyizzy09/status/725844892744830980	April 28, 2016 at 08:31PM
@hEllaRedRose	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/hEllaRedRose/status/725844927901523968	April 28, 2016 at 08:31PM
@hEllaRedRose	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/hEllaRedRose/status/725844936524963840	April 28, 2016 at 08:31PM
@ElisiaCC	We left that "discussion" like.... #wrongmoveyale https://t.co/RCOvZg22Co	http://twitter.com/ElisiaCC/status/725844959367188481	April 28, 2016 at 08:31PM
@hEllaRedRose	RT @seythename: instead of struggling to find a white man who didn't own slaves, how about we stop naming these colleges after white men #WrongMoveYale	http://twitter.com/hEllaRedRose/status/725845116829745152	April 28, 2016 at 08:32PM
@hEllaRedRose	RT @DOWNatYale: "Thank you for taking an active part in my daily oppression." Yonas Takele CC'17 #Yale2017Speaks #WrongMoveYale	http://twitter.com/hEllaRedRose/status/725845146177273856	April 28, 2016 at 08:32PM
@actionjacksyn	RT @seythename: instead of struggling to find a white man who didn't own slaves, how about we stop naming these colleges after white men #WrongMoveYale	http://twitter.com/actionjacksyn/status/725845153592827904	April 28, 2016 at 08:32PM
@emilyvanawesome	RT @ElisiaCC: We left that "discussion" like.... #wrongmoveyale https://t.co/RCOvZg22Co	http://twitter.com/emilyvanawesome/status/725845202037030913	April 28, 2016 at 08:32PM
@SROSEiSUPPOSE	#WrongMoveYale	http://twitter.com/SROSEiSUPPOSE/status/725845296023003137	April 28, 2016 at 08:32PM
@sassytimbit	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/sassytimbit/status/725845299596517376	April 28, 2016 at 08:32PM
@sassytimbit	RT @MyPWI: Despite waves of protests and student advocacy, @Yale has refused to remove racist's name  from residential college. #WrongMoveYale #MyPWI	http://twitter.com/sassytimbit/status/725845306127093761	April 28, 2016 at 08:33PM
@actionjacksyn	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/actionjacksyn/status/725845322451324929	April 28, 2016 at 08:33PM
@_dbethencourt	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/_dbethencourt/status/725845416470798336	April 28, 2016 at 08:33PM
@hEllaRedRose	RT @hadamsss: If we name colleges in order to "confront our mistakes and history," I'm just wondering why we didn't go with George W. Bush #wrongmoveyale	http://twitter.com/hEllaRedRose/status/725845428558782470	April 28, 2016 at 08:33PM
@mollyhc	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/mollyhc/status/725845440697143298	April 28, 2016 at 08:33PM
@sassytimbit	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/sassytimbit/status/725845489661390849	April 28, 2016 at 08:33PM
@missnisha6849	RT @bougeottee_: That awkward moment when yale announces to keep the name Calhoun College, and then wants to "discuss" it #wrongmoveyale #yale2016speaks	http://twitter.com/missnisha6849/status/725845526164307968	April 28, 2016 at 08:33PM
@sassytimbit	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/sassytimbit/status/725845561031667712	April 28, 2016 at 08:34PM
@JTranen	RT @NatBatraville: To introduce P. Murray and  maintain Calhoun is to insult the intelligence + integrity of QWOC @Yale #WrongMoveYale https://t.co/D6TI832mLd	http://twitter.com/JTranen/status/725845588630245377	April 28, 2016 at 08:34PM
@ElisiaCC	We listened to aretha as we constructed the greatest clapback of all time #WrongMoveYale https://t.co/av3gUjJcTr	http://twitter.com/ElisiaCC/status/725845628568395776	April 28, 2016 at 08:34PM
@ashleyliza	RT @TylerBlackmon: .@Yale is no better than white supremacists who used the *same* argument to keep Confederate Flag. #WrongMoveYale https://t.co/gI4zc20784	http://twitter.com/ashleyliza/status/725845699883982848	April 28, 2016 at 08:34PM
@JTranen	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/JTranen/status/725845723388993537	April 28, 2016 at 08:34PM
@JTranen	RT @bougeottee_: Salovey does not understand how deeply he has offended students of color and our allies with his remarks today #WrongMoveYale	http://twitter.com/JTranen/status/725845753021657089	April 28, 2016 at 08:34PM
@hEllaRedRose	RT @ElisiaCC: We listened to aretha as we constructed the greatest clapback of all time #WrongMoveYale https://t.co/av3gUjJcTr	http://twitter.com/hEllaRedRose/status/725845812778024960	April 28, 2016 at 08:35PM
@DMarshallDC	RT @bougeottee_: Tape over our mouths because the administration never listens anyway #wrongmoveyale https://t.co/h9T3r93xqY	http://twitter.com/DMarshallDC/status/725845814388609024	April 28, 2016 at 08:35PM
@cronehead	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/cronehead/status/725845983427330053	April 28, 2016 at 08:35PM
@KenyettaTHudson	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/KenyettaTHudson/status/725846056957808641	April 28, 2016 at 08:36PM
@GinaBrucato	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/GinaBrucato/status/725846074586320896	April 28, 2016 at 08:36PM
@JTranen	when a friend tells you that @yale has made them feel expendable. #wrongmoveyale	http://twitter.com/JTranen/status/725846203242545157	April 28, 2016 at 08:36PM
@JHbME	RT @bougeottee_: Yale tried to bury us. They didn't know we were seeds. #wrongmoveyale #yale20xxspeaks	http://twitter.com/JHbME/status/725846209882132480	April 28, 2016 at 08:36PM
@katindunn	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/katindunn/status/725846270326140932	April 28, 2016 at 08:36PM
@dizzyizzy09	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/dizzyizzy09/status/725846345538502656	April 28, 2016 at 08:37PM
@JTranen	when your school is more interested in centering whiteness/"history" then putting an end to students of color's pain #wrongmoveyale	http://twitter.com/JTranen/status/725846530758942721	April 28, 2016 at 08:37PM
@JTranen	when educating people abt the history of slavery really means educating white ppl at the expense of students of color #wrongmoveyale	http://twitter.com/JTranen/status/725846785206419457	April 28, 2016 at 08:38PM
@PeaceNoble	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/PeaceNoble/status/725846823634505728	April 28, 2016 at 08:39PM
@somalienne	RT @bougeottee_: That awkward moment when yale announces to keep the name Calhoun College, and then wants to "discuss" it #wrongmoveyale #yale2016speaks	http://twitter.com/somalienne/status/725846932820647937	April 28, 2016 at 08:39PM
@somalienne	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/somalienne/status/725846944585637889	April 28, 2016 at 08:39PM
@MayaQuetzali	RT @bougeottee_: Tape over our mouths because the administration never listens anyway #wrongmoveyale https://t.co/h9T3r93xqY	http://twitter.com/MayaQuetzali/status/725847183031853056	April 28, 2016 at 08:40PM
@JHbME	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/JHbME/status/725847219774066689	April 28, 2016 at 08:40PM
@kelsangd09	love going to a school that has no chill when it comes to bullshit #WrongMoveYale #NoChyale	http://twitter.com/kelsangd09/status/725847283363897344	April 28, 2016 at 08:40PM
@triplingual	RT @shargaretmultz: Laura Goetz for @yalebroads: "Choosing names, choosing values"  https://t.co/JRhPxQws56 #wrongmoveyale #yale2016speaks	http://twitter.com/triplingual/status/725847341568241664	April 28, 2016 at 08:41PM
@tparaiso601	#WrongMoveYale when peoe continually whine because a historic institution doesn't want to erase their history	http://twitter.com/tparaiso601/status/725847454596243460	April 28, 2016 at 08:41PM
