@BegoniaArizona	RT @RealConductor_X: #WrongMoveYale #FormerlyKnownAsCalhoun #twitterstorians #BlkTwitterstorians #CalhounHonorsCollege https://t.co/qRiKZnXqgy	http://twitter.com/BegoniaArizona/status/726582070336573441	April 30, 2016 at 09:20PM
@BegoniaArizona	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/BegoniaArizona/status/726582293335171072	April 30, 2016 at 09:21PM
@BegoniaArizona	RT @PanAfricanAct: We stand in solidarity with the students of Yale! Follow along and show support #WrongMoveYale	http://twitter.com/BegoniaArizona/status/726582308661133312	April 30, 2016 at 09:21PM
@BegoniaArizona	RT @dsws2016: We love you! We see you! You ARE loved! #DismantleDukePlantation #FormerlyKnownAsCalhoun #WrongMoveYale  https://t.co/aQrw9XMeOJ	http://twitter.com/BegoniaArizona/status/726583067792445440	April 30, 2016 at 09:24PM
@SophiaLamar1	RT @LukeShore: Yale students cover mouths with duct tape and throw fake money at President Salovey in open forum. #WrongMoveYale https://t.co/0LTmSKcGyI	http://twitter.com/SophiaLamar1/status/726583476380557312	April 30, 2016 at 09:26PM
@SophiaLamar1	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/SophiaLamar1/status/726583688595533824	April 30, 2016 at 09:27PM
@iveyjanette_207	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/iveyjanette_207/status/726584066519142400	April 30, 2016 at 09:28PM
@TheGurglingCod	RT @Robert_Smalls62: #YaleSpringFling #WrongMoveYale #FormerlyKnownAsCalhoun  https://t.co/BP8Fg17uj5	http://twitter.com/TheGurglingCod/status/726587271760252928	April 30, 2016 at 09:41PM
@Robert_Smalls62	Meanwhile, last month in Houston,Texas... https://t.co/sqwRb6YUPC #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/t5InzhGODc	http://twitter.com/Robert_Smalls62/status/726593334261616640	April 30, 2016 at 10:05PM
@Robert_Smalls62	Meanwhile, in Houston,Texas... https://t.co/sqwRb6YUPC #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/3E2TcLZAtp	http://twitter.com/Robert_Smalls62/status/726595392649850880	April 30, 2016 at 10:13PM
@RealConductor_X	RT @KaivanShroff: .@JanelleMonae takes a stand and condemns @yale's refusal to rename Calhoun. #WrongMoveYale #FormerlyKnownAsCalhoun #YaleSpringFling	http://twitter.com/RealConductor_X/status/726598170050977792	April 30, 2016 at 10:24PM
@RealConductor_X	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/RealConductor_X/status/726598198584840192	April 30, 2016 at 10:24PM
@RealConductor_X	RT @dmgreene18: "I can't imagine having to study in a building named after a white supremacist." -@JanelleMonae   #wrongmoveyale #sheisperfect ✊🏾👊🏾	http://twitter.com/RealConductor_X/status/726598271569899520	April 30, 2016 at 10:25PM
@RealConductor_X	RT @Robert_Smalls62: Meanwhile, in Houston,Texas... https://t.co/sqwRb6YUPC #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/3E2TcLZAtp	http://twitter.com/RealConductor_X/status/726598368710017024	April 30, 2016 at 10:25PM
@bougeottee_	Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/bougeottee_/status/726598855488356352	April 30, 2016 at 10:27PM
@1American_Woman	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/1American_Woman/status/726599360851660800	April 30, 2016 at 10:29PM
@1American_Woman	RT @Robert_Smalls62: Meanwhile, in Houston,Texas... https://t.co/sqwRb6YUPC #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/3E2TcLZAtp	http://twitter.com/1American_Woman/status/726599379763777540	April 30, 2016 at 10:29PM
@1American_Woman	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/1American_Woman/status/726599461133254658	April 30, 2016 at 10:29PM
@1American_Woman	RT @KaivanShroff: .@JanelleMonae takes a stand and condemns @yale's refusal to rename Calhoun. #WrongMoveYale #FormerlyKnownAsCalhoun #YaleSpringFling	http://twitter.com/1American_Woman/status/726599504246542337	April 30, 2016 at 10:29PM
@vietngoctrinh	RT @GLeBaron: Prof David Blight, renowned @Yale prof on slavery, calls Calhoun justification "absolute nonsense" #WrongMoveYale https://t.co/VlRJT5YLwc	http://twitter.com/vietngoctrinh/status/726600219031392256	April 30, 2016 at 10:32PM
@matthew_massie	RT @GLeBaron: Prof David Blight, renowned @Yale prof on slavery, calls Calhoun justification "absolute nonsense" #WrongMoveYale https://t.co/VlRJT5YLwc	http://twitter.com/matthew_massie/status/726600674239217664	April 30, 2016 at 10:34PM
@hannuhmontanuhh	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/hannuhmontanuhh/status/726601176452612097	April 30, 2016 at 10:36PM
@monaedroid	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/monaedroid/status/726604310168096768	April 30, 2016 at 10:49PM
@emilyvanawesome	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/emilyvanawesome/status/726605441967476736	April 30, 2016 at 10:53PM
@YungNisa_4	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/YungNisa_4/status/726605693504110592	April 30, 2016 at 10:54PM
@bougeottee_	RT @GLeBaron: Prof David Blight, renowned @Yale prof on slavery, calls Calhoun justification "absolute nonsense" #WrongMoveYale https://t.co/VlRJT5YLwc	http://twitter.com/bougeottee_/status/726605843807002624	April 30, 2016 at 10:55PM
@Bobroffing	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/Bobroffing/status/726606490522509312	April 30, 2016 at 10:57PM
@APAACornell	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/APAACornell/status/726613276180762629	April 30, 2016 at 11:24PM
@OKshid	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/OKshid/status/726614074495217664	April 30, 2016 at 11:27PM
@The_Monae	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/The_Monae/status/726616067854860288	April 30, 2016 at 11:35PM
@Theory_Praxis	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/Theory_Praxis/status/726622826518745088	May 01, 2016 at 12:02AM
@Theory_Praxis	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/Theory_Praxis/status/726622894948757505	May 01, 2016 at 12:02AM
@NanouTheNomad	RT @Adita_Ferrer: Cause historians can only teach slavery if we're near a building named after one of its defenders?  https://t.co/0lYnmD9k4p #WrongMoveYale	http://twitter.com/NanouTheNomad/status/726625793850400768	May 01, 2016 at 12:14AM
@RalienBekkers	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/RalienBekkers/status/726626503971074048	May 01, 2016 at 12:17AM
@RalienBekkers	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/RalienBekkers/status/726628015766040576	May 01, 2016 at 12:23AM
@ludwinpeery	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/ludwinpeery/status/726629673170513920	May 01, 2016 at 12:29AM
@heyahhjayuhh	RT @NikitaBernardi: students making things happen for themselves, in front of the college #FormerlyKnownAsCalhoun #WrongMoveYale https://t.co/NzlD5DpgNg	http://twitter.com/heyahhjayuhh/status/726629924153397248	May 01, 2016 at 12:30AM
@AmarinYoung	RT @DOWNatYale: President's Salovey's welcoming are met with a shower of money symbolizing the influence of money. #WrongMoveYale https://t.co/lm0LSktzEp	http://twitter.com/AmarinYoung/status/726640576901193728	May 01, 2016 at 01:13AM
@1American_Woman	.@Yale Pres. @SaloveyPeter could start acting like a decent person. Now. #WrongMoveYale #FormerlyKnownAsCalhoun $ $ https://t.co/lHmBPl1P6X	http://twitter.com/1American_Woman/status/726646781811937280	May 01, 2016 at 01:37AM
@Robert_Smalls62	RT @1American_Woman: .@Yale Pres. @SaloveyPeter could start acting like a decent person. Now. #WrongMoveYale #FormerlyKnownAsCalhoun $ $ https://t.co/lHmBPl1P6X	http://twitter.com/Robert_Smalls62/status/726646974187884544	May 01, 2016 at 01:38AM
@Robert_Smalls62	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/Robert_Smalls62/status/726647136457134080	May 01, 2016 at 01:39AM
@RealConductor_X	RT @1American_Woman: .@Yale Pres. @SaloveyPeter could start acting like a decent person. Now. #WrongMoveYale #FormerlyKnownAsCalhoun $ $ https://t.co/lHmBPl1P6X	http://twitter.com/RealConductor_X/status/726647468364951552	May 01, 2016 at 01:40AM
@RealConductor_X	RT @bougeottee_: Thank you @JanelleMonae for the most revolutionary spring fling ever  #WrongMoveYale  #FormerlyKnownAsCalhoun	http://twitter.com/RealConductor_X/status/726647606613405697	May 01, 2016 at 01:41AM
@KyleMit45468630	Respect to the President for standing steadfast in the face of intolerant PC revisionists. They don't belong at Yale #WrongMoveYale	http://twitter.com/KyleMit45468630/status/726654223434153984	May 01, 2016 at 02:07AM
@artstuffmatters	RT @shargaretmultz: 1,000 students fill Battell chapel to say #wrongmoveyale   (Alex Zhang) https://t.co/OCSWJAxa03	http://twitter.com/artstuffmatters/status/726692480243126272	May 01, 2016 at 04:39AM
@artstuffmatters	RT @monicalmercado: wow wow wow follow #WrongMoveYale right now, #campushistories friends. h/t @frecklewars  https://t.co/wrfi1iX4Vw	http://twitter.com/artstuffmatters/status/726692516045705216	May 01, 2016 at 04:39AM
@artstuffmatters	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/artstuffmatters/status/726692579203530752	May 01, 2016 at 04:39AM
@artstuffmatters	RT @Adita_Ferrer: Cause historians can only teach slavery if we're near a building named after one of its defenders?  https://t.co/0lYnmD9k4p #WrongMoveYale	http://twitter.com/artstuffmatters/status/726692920301084672	May 01, 2016 at 04:41AM
@artstuffmatters	RT @elotroalex: “Lift Every Voice and Sing.”  https://t.co/udOscED9g1 #WrongMoveYale	http://twitter.com/artstuffmatters/status/726719109979889664	May 01, 2016 at 06:25AM
@artstuffmatters	RT @dsws2016: #DismantleDukePlantation stands in solidarity w/ student organizers at Yale! #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/qv1qYgpGc9	http://twitter.com/artstuffmatters/status/726719603896946688	May 01, 2016 at 06:27AM
@artstuffmatters	RT @jbenton: It makes me so happy that my historian hero David Blight is on the right side of this https://t.co/kcABfcPFxi #WrongMoveYale	http://twitter.com/artstuffmatters/status/726719793684987905	May 01, 2016 at 06:27AM
@artstuffmatters	RT @vietngoctrinh: @SaloveyPeter: If you TRULY cared about teaching this history, ethnic studies would be required.  #WrongMoveYale https://t.co/B9BHNJyL4D	http://twitter.com/artstuffmatters/status/726719836764667904	May 01, 2016 at 06:28AM
@gregggonsalves	RT @TylerBlackmon: Janelle Monae is CALLING OUT @Yale for honoring white supremacist John C. Calhoun. #WrongMoveYale	http://twitter.com/gregggonsalves/status/726730827342725120	May 01, 2016 at 07:11AM
@artstuffmatters	RT @GLeBaron: Prof David Blight, renowned @Yale prof on slavery, calls Calhoun justification "absolute nonsense" #WrongMoveYale https://t.co/VlRJT5YLwc	http://twitter.com/artstuffmatters/status/726733060452962304	May 01, 2016 at 07:20AM
@RedefiningDecor	At Yale, a Right That Doesn’t Outweigh a Wrong: https://t.co/Dwm7Kid1T6 #WrongMoveYale	http://twitter.com/RedefiningDecor/status/726778654982807555	May 01, 2016 at 10:21AM
@ovandonselaar	RT @deray: #WrongMoveYale	http://twitter.com/ovandonselaar/status/726778812810317824	May 01, 2016 at 10:22AM
@1American_Woman	@KyleMit45468630 Some things shouldn't be celebrated. #FormerlyKnownAsCalhoun #WrongMoveYale #CalhounHonorsCollege https://t.co/Rj2IQQ6mzq	http://twitter.com/1American_Woman/status/726782697692139520	May 01, 2016 at 10:37AM
@wolframald	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/wolframald/status/726792277868204033	May 01, 2016 at 11:15AM
@lost_caravan	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/lost_caravan/status/726795272144207872	May 01, 2016 at 11:27AM
@lost_caravan	RT @JTranen: when your school says they're interested in teaching AfAm history but has GUTTED opportunities for faculty of color #wrongmoveyale	http://twitter.com/lost_caravan/status/726796298955923456	May 01, 2016 at 11:31AM
@LEllsworth	RT @Adita_Ferrer: Cause historians can only teach slavery if we're near a building named after one of its defenders?  https://t.co/0lYnmD9k4p #WrongMoveYale	http://twitter.com/LEllsworth/status/726806805477650434	May 01, 2016 at 12:13PM
@preiss_david	@yale colleges were named in the 1930s. Please don't use history as a reason. Defies intelligence #WrongMoveYale  https://t.co/3DsoMySMvr	http://twitter.com/preiss_david/status/726813567773724672	May 01, 2016 at 12:40PM
@preiss_david	#Yale colleges were named in the 1930s. Using history as a reason to keep Calhoun just does not work. #WrongMoveYale	http://twitter.com/preiss_david/status/726817314063171585	May 01, 2016 at 12:55PM
@preiss_david	No #Yale, I would not like my daughters to learn about nazism from a Shoah sculpture in a Goebbels College, named after WW2. #WrongMoveYale	http://twitter.com/preiss_david/status/726817790401896451	May 01, 2016 at 12:57PM
@KiahLikeTheCar	RT @jaynicholex: The best way to confront the history of slavery is by refusing to continue to honor a slave owner #WrongMoveYale https://t.co/Ne3BM1odOW	http://twitter.com/KiahLikeTheCar/status/726827979968405505	May 01, 2016 at 01:37PM
@_JonathanButler	RT @NikitaBernardi: students making things happen for themselves, in front of the college #FormerlyKnownAsCalhoun #WrongMoveYale https://t.co/NzlD5DpgNg	http://twitter.com/_JonathanButler/status/726833272857096193	May 01, 2016 at 01:58PM
@_JonathanButler	RT @dsws2016: #DismantleDukePlantation stands in solidarity w/ student organizers at Yale! #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/qv1qYgpGc9	http://twitter.com/_JonathanButler/status/726833319220891648	May 01, 2016 at 01:59PM
@KathleenCulhane	RT @23cschwartz: June Jordan, "On the Occasion of a Clear and Present Danger at Yale" (1975) #WrongMoveYale https://t.co/piCw1Fna0v	http://twitter.com/KathleenCulhane/status/726833342700646400	May 01, 2016 at 01:59PM
@Bri_Lu12	RT @NikitaBernardi: students making things happen for themselves, in front of the college #FormerlyKnownAsCalhoun #WrongMoveYale https://t.co/NzlD5DpgNg	http://twitter.com/Bri_Lu12/status/726833450783662080	May 01, 2016 at 01:59PM
@Amanda_Learning	RT @NikitaBernardi: students making things happen for themselves, in front of the college #FormerlyKnownAsCalhoun #WrongMoveYale https://t.co/NzlD5DpgNg	http://twitter.com/Amanda_Learning/status/726833582552039424	May 01, 2016 at 02:00PM
@Amanda_Learning	RT @dsws2016: #DismantleDukePlantation stands in solidarity w/ student organizers at Yale! #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/qv1qYgpGc9	http://twitter.com/Amanda_Learning/status/726833623635128320	May 01, 2016 at 02:00PM
@downwithcops	RT @dsws2016: #DismantleDukePlantation stands in solidarity w/ student organizers at Yale! #WrongMoveYale #FormerlyKnownAsCalhoun https://t.co/qv1qYgpGc9	http://twitter.com/downwithcops/status/726833755789254656	May 01, 2016 at 02:00PM
@vacantvoicess	RT @NikitaBernardi: students making things happen for themselves, in front of the college #FormerlyKnownAsCalhoun #WrongMoveYale https://t.co/NzlD5DpgNg	http://twitter.com/vacantvoicess/status/726833796121825280	May 01, 2016 at 02:00PM
@vacantvoicess	RT @TylerBlackmon: .@Yale is no better than white supremacists who used the *same* argument to keep Confederate Flag. #WrongMoveYale https://t.co/gI4zc20784	http://twitter.com/vacantvoicess/status/726833906713038848	May 01, 2016 at 02:01PM
@vacantvoicess	RT @jaynicholex: The best way to confront the history of slavery is by refusing to continue to honor a slave owner #WrongMoveYale https://t.co/Ne3BM1odOW	http://twitter.com/vacantvoicess/status/726833929408401408	May 01, 2016 at 02:01PM
@vacantvoicess	RT @DOWNatYale: @Yale students cover mouths with duct tape and throw fake money towards Pres Salovey at open forum #WrongMoveYale https://t.co/xGMn6CQTd0	http://twitter.com/vacantvoicess/status/726834101899137026	May 01, 2016 at 02:02PM
@vacantvoicess	RT @MyPWI: Students across the country are resisting the racist foundations of their universities. What a time to be alive. #WrongMoveYale #MyPWI	http://twitter.com/vacantvoicess/status/726834127736037378	May 01, 2016 at 02:02PM
@vacantvoicess	RT @bougeottee_: The president of my university just said "I know he owned slaves BUT" that should say it all #WrongMoveYale	http://twitter.com/vacantvoicess/status/726834160673894400	May 01, 2016 at 02:02PM
